order_id,customer_id,order_date,total_amount,status,payment_method,shipping_city,shipping_country
1751,473,2025-03-12,52.24,Completed,Credit Card,West Christopher,Montserrat
1752,391,2024-08-22,305.62,Cancelled,Bank Transfer,New James,Saint Martin
1753,457,2024-08-27,58.51,Shipped,Credit Card,West Jennifer,Palestinian Territory
1754,185,2025-01-28,94.13,Processing,Bank Transfer,Nelsonville,Greenland
1755,120,2024-09-03,77.85,Processing,Debit Card,Georgemouth,Switzerland
1756,494,2025-10-10,51.17,Completed,Bank Transfer,Stevenchester,French Polynesia
1757,383,2024-07-25,37.19,Completed,Credit Card,Shorttown,Lebanon
1758,494,2024-09-12,15.79,Cancelled,Debit Card,Stevenchester,French Polynesia
1759,274,2025-04-24,190.97,Shipped,Debit Card,Villarrealburgh,Heard Island and McDonald Islands
1760,299,2024-08-31,78.58,Processing,Debit Card,West Kevinberg,Cayman Islands
1761,106,2025-05-07,78.78,Completed,PayPal,Stephentown,Bahamas
1762,441,2024-07-06,90.6,Completed,Bank Transfer,West Alex,Mali
1763,47,2025-03-28,27.12,Shipped,Bank Transfer,North Robert,Greenland
1764,282,2025-06-26,97.42,Processing,Credit Card,New Dennisfurt,Belarus
1765,20,2026-01-04,99.2,Processing,PayPal,South Lindseyside,Bolivia
1766,167,2024-09-24,64.92,Shipped,Bank Transfer,Brandonport,Lithuania
1767,37,2024-09-03,212.89,Completed,Debit Card,West Ryan,Yemen
1768,181,2024-09-15,13.33,Shipped,Debit Card,Jenniferville,Pitcairn Islands
1769,500,2024-05-27,21.8,Completed,PayPal,Youngshire,Palestinian Territory
1770,353,2025-11-15,94.21,Cancelled,Debit Card,South Dorothybury,Liberia
1771,264,2024-08-31,119.9,Completed,Debit Card,North Donaldville,Namibia
1772,68,2025-12-31,406.88,Cancelled,PayPal,Torreston,New Zealand
1773,397,2025-11-22,79.93,Completed,PayPal,Maryview,Mozambique
1774,48,2024-09-08,172.98,Completed,PayPal,Port Nicoleshire,Hong Kong
1775,21,2024-10-30,52.35,Cancelled,Debit Card,South Todd,Croatia
1776,238,2026-03-13,87.16,Completed,PayPal,North Melindaville,Philippines
1777,154,2026-02-18,14.54,Completed,PayPal,Elizabethland,Mexico
1778,89,2025-02-23,175.32,Cancelled,PayPal,Littlemouth,Equatorial Guinea
1779,396,2025-03-20,27.46,Shipped,Credit Card,New Rebecca,Guyana
1780,295,2025-08-11,87.38,Completed,Credit Card,New Louis,Saint Pierre and Miquelon
1781,186,2026-03-22,84.58,Cancelled,Credit Card,East Cheryl,Northern Mariana Islands
1782,145,2025-08-10,110.8,Shipped,PayPal,Haysside,Lebanon
1783,463,2024-07-05,14.75,Completed,Credit Card,Port Daniellestad,Peru
1784,489,2026-02-15,115.24,Completed,PayPal,East Grace,Guinea-Bissau
1785,135,2025-08-19,130.14,Processing,PayPal,Brettfort,Tunisia
1786,457,2024-08-19,58.91,Shipped,PayPal,West Jennifer,Palestinian Territory
1787,60,2024-06-12,19.07,Completed,Credit Card,New Stacyland,Dominican Republic
1788,453,2024-11-25,90.58,Cancelled,Credit Card,Lake Amanda,Botswana
1789,84,2024-06-17,29.4,Processing,Credit Card,South Tammie,Brunei Darussalam
1790,297,2025-01-30,107.71,Shipped,Credit Card,New Timothymouth,United States Virgin Islands
1791,263,2024-07-17,53.9,Completed,Bank Transfer,New Debramouth,Guernsey
1792,494,2024-11-12,154.75,Processing,Bank Transfer,Stevenchester,French Polynesia
1793,251,2024-05-31,377.13,Completed,Credit Card,Port Brian,Guernsey
1794,317,2025-01-02,184.47,Completed,PayPal,Mikaylastad,Turkey
1795,401,2024-05-05,161.46,Completed,Debit Card,East Bradleyshire,Nauru
1796,488,2025-07-10,148.06,Completed,Bank Transfer,Turnerview,Canada
1797,395,2024-10-11,50.8,Shipped,Bank Transfer,Lake Jessica,Wallis and Futuna
1798,178,2025-04-18,85.14,Cancelled,Bank Transfer,Annview,France
1799,78,2025-04-23,97.28,Completed,PayPal,Lake Chelseabury,Russian Federation
1800,61,2025-09-16,19.19,Shipped,Credit Card,North Kellyfurt,Puerto Rico
1801,48,2025-11-23,306.38,Cancelled,PayPal,Port Nicoleshire,Hong Kong
1802,389,2024-06-29,65.37,Processing,Bank Transfer,Lindseychester,Chile
1803,12,2024-04-19,36.55,Completed,Bank Transfer,Meaganhaven,New Caledonia
1804,204,2024-05-29,125.87,Cancelled,PayPal,West James,Oman
1805,354,2024-11-04,16.24,Shipped,Debit Card,North Dawnburgh,Madagascar
1806,268,2025-11-16,141.77,Completed,Bank Transfer,New Carlosview,Cuba
1807,102,2024-04-17,49.05,Completed,Credit Card,North Kristinbury,Brunei Darussalam
1808,410,2025-09-10,110.04,Shipped,Debit Card,Fischerchester,Micronesia
1809,147,2025-07-08,149.62,Cancelled,PayPal,Lauriechester,Belgium
1810,125,2025-12-15,12.3,Shipped,Bank Transfer,Marieland,Oman
1811,96,2024-05-14,237.48,Completed,PayPal,Coffeyside,Haiti
1812,352,2024-06-26,79.44,Completed,Credit Card,Williamsview,Palau
1813,109,2024-09-22,134.26,Processing,Debit Card,Mariafurt,Israel
1814,266,2025-05-22,164.54,Completed,Bank Transfer,South Paul,Dominican Republic
1815,101,2025-12-17,198.8,Shipped,Bank Transfer,Lake Michaelstad,Bahamas
1816,131,2024-04-17,71.36,Shipped,Bank Transfer,West Kyleborough,Guam
1817,378,2025-01-28,154.13,Shipped,Bank Transfer,West Rachelborough,Gibraltar
1818,171,2025-07-24,135.38,Completed,Credit Card,Stoneberg,New Caledonia
1819,57,2025-05-20,114.05,Cancelled,Debit Card,Cynthiamouth,Russian Federation
1820,365,2025-11-24,100.03,Completed,Bank Transfer,Meganside,Tokelau
1821,470,2024-11-04,272.41,Completed,Debit Card,Millerton,Uruguay
1822,175,2026-04-06,144.05,Completed,PayPal,South Warren,New Zealand
1823,195,2025-04-24,205.46,Processing,Bank Transfer,West Robertberg,Seychelles
1824,46,2025-04-14,143.62,Completed,Debit Card,Lake Justinview,Grenada
1825,174,2025-11-20,103.73,Processing,Credit Card,Hernandezbury,Antigua and Barbuda
1826,436,2024-12-29,56.76,Completed,PayPal,Lake Jimmy,El Salvador
1827,78,2025-07-25,170.16,Shipped,Debit Card,Lake Chelseabury,Russian Federation
1828,352,2025-03-11,188.4,Completed,PayPal,Williamsview,Palau
1829,200,2024-12-29,54.36,Processing,Credit Card,Jimshire,Ghana
1830,483,2025-01-24,46.02,Processing,Credit Card,Gabriellestad,Niue
1831,405,2025-09-23,35.32,Processing,Credit Card,Serranoville,Christmas Island
1832,209,2026-03-04,133.76,Cancelled,Credit Card,North Jose,Vietnam
1833,124,2025-01-03,154.22,Completed,Bank Transfer,South Scottport,South Africa
1834,18,2024-12-12,110.43,Completed,Debit Card,North Collin,Jersey
1835,449,2026-01-06,43.7,Cancelled,Debit Card,East Stevenville,Mali
1836,131,2024-10-15,92.42,Completed,Credit Card,West Kyleborough,Guam
1837,380,2026-04-12,259.71,Cancelled,PayPal,North Stephen,Greenland
1838,244,2025-01-17,53.79,Completed,Credit Card,Hendersonfort,North Macedonia
1839,213,2025-09-10,222.79,Cancelled,Debit Card,Hopkinstown,Albania
1840,357,2025-02-15,98.3,Completed,PayPal,Port Christopherport,Tuvalu
1841,283,2025-01-30,180.79,Completed,Credit Card,Haynesmouth,Ghana
1842,28,2025-07-30,179.12,Completed,Debit Card,Lake Angelaview,Finland
1843,326,2024-05-26,62.64,Cancelled,PayPal,East Johnnyport,Rwanda
1844,21,2025-01-13,195.07,Completed,PayPal,South Todd,Croatia
1845,321,2026-02-19,210.15,Cancelled,PayPal,Malonestad,Swaziland
1846,328,2024-12-24,165.28,Completed,Bank Transfer,Vanessamouth,Tokelau
1847,338,2025-12-29,103.98,Shipped,PayPal,East Heather,Guatemala
1848,213,2024-06-28,73.94,Completed,Credit Card,Hopkinstown,Albania
1849,175,2024-04-14,94.08,Processing,Bank Transfer,South Warren,New Zealand
1850,492,2025-04-01,130.94,Completed,Bank Transfer,New Jillfurt,Saint Helena
1851,373,2026-02-17,12.34,Processing,Debit Card,Davidshire,Tanzania
1852,478,2025-10-06,96.78,Shipped,Credit Card,Port Marissa,France
1853,496,2025-02-18,302.28,Completed,Bank Transfer,Davismouth,Puerto Rico
1854,109,2025-10-27,98.77,Cancelled,PayPal,Mariafurt,Israel
1855,124,2026-01-20,236.31,Shipped,Credit Card,South Scottport,South Africa
1856,324,2026-03-02,14.19,Completed,Credit Card,Maxview,San Marino
1857,81,2026-03-31,166.1,Completed,PayPal,Sarahhaven,Ethiopia
1858,208,2024-07-28,98.69,Shipped,Bank Transfer,Garciafort,Senegal
1859,373,2024-05-01,35.92,Completed,PayPal,Davidshire,Tanzania
1860,282,2025-07-23,98.96,Completed,PayPal,New Dennisfurt,Belarus
1861,500,2024-07-16,253.34,Completed,Credit Card,Youngshire,Palestinian Territory
1862,229,2026-02-15,168.89,Completed,Bank Transfer,South Leon,Indonesia
1863,471,2025-05-29,205.86,Cancelled,Credit Card,Lake Kimberlyfurt,Austria
1864,293,2024-11-15,52.87,Processing,PayPal,North Paula,Slovakia (Slovak Republic)
1865,345,2025-10-07,291.46,Cancelled,PayPal,New Tylerborough,Portugal
1866,316,2025-11-16,20.79,Shipped,Debit Card,Rodriguezberg,Cameroon
1867,345,2026-01-05,129.81,Completed,Debit Card,New Tylerborough,Portugal
1868,46,2024-10-22,43.01,Processing,Bank Transfer,Lake Justinview,Grenada
1869,245,2025-01-23,143.82,Processing,Debit Card,West Megan,Niger
1870,392,2025-03-29,276.95,Completed,PayPal,Hammondborough,United States of America
1871,30,2025-08-05,19.21,Completed,Debit Card,Hoffmanville,Belarus
1872,177,2025-09-26,352.27,Completed,Debit Card,East Joshua,French Southern Territories
1873,398,2025-09-05,88.33,Completed,Debit Card,Nicholasbury,Maldives
1874,239,2026-02-16,104.36,Shipped,Credit Card,Hallfurt,Norfolk Island
1875,32,2025-04-16,104.47,Cancelled,PayPal,East Michelle,South Georgia and the South Sandwich Islands
1876,100,2025-05-16,191.96,Completed,Debit Card,Penafort,Nicaragua
1877,357,2025-02-26,55.4,Shipped,PayPal,Port Christopherport,Tuvalu
1878,239,2025-09-06,125.0,Completed,Credit Card,Hallfurt,Norfolk Island
1879,19,2024-09-04,164.2,Completed,Credit Card,South Jessicaville,Egypt
1880,279,2024-04-14,118.57,Cancelled,Credit Card,East Adam,Ireland
1881,105,2025-08-20,149.81,Cancelled,PayPal,South Shanestad,Malaysia
1882,350,2026-01-03,116.98,Completed,Debit Card,East Heatherton,Western Sahara
1883,188,2024-12-18,47.42,Shipped,Credit Card,West Desireebury,Bahamas
1884,138,2024-04-24,46.03,Shipped,Debit Card,North Justin,Switzerland
1885,386,2025-08-17,166.66,Cancelled,Bank Transfer,East Christina,El Salvador
1886,152,2025-01-16,210.82,Completed,Bank Transfer,South April,United States Minor Outlying Islands
1887,341,2026-02-19,42.3,Cancelled,Debit Card,South Nancyview,Sierra Leone
1888,16,2024-05-17,44.1,Completed,Bank Transfer,Andrewside,Denmark
1889,102,2025-12-30,317.4,Cancelled,PayPal,North Kristinbury,Brunei Darussalam
1890,326,2025-11-04,59.98,Processing,Bank Transfer,East Johnnyport,Rwanda
1891,468,2024-12-20,85.71,Cancelled,PayPal,West Michael,Myanmar
1892,49,2025-09-20,112.78,Processing,Debit Card,South Jeffrey,Jordan
1893,409,2025-03-23,104.47,Completed,Bank Transfer,Coxberg,Japan
1894,449,2024-10-10,37.69,Cancelled,Bank Transfer,East Stevenville,Mali
1895,115,2025-07-27,127.12,Completed,Bank Transfer,North Ericton,Peru
1896,127,2025-04-23,171.0,Completed,Credit Card,New Debbieton,Egypt
1897,119,2025-02-16,36.58,Processing,Bank Transfer,Morsemouth,Morocco
1898,196,2025-11-07,28.01,Completed,Bank Transfer,Bennettside,Burkina Faso
1899,124,2025-07-31,85.22,Cancelled,Debit Card,South Scottport,South Africa
1900,315,2025-12-19,148.93,Completed,Bank Transfer,Luisland,Benin
1901,399,2024-06-14,118.47,Cancelled,PayPal,South Gabriel,Belarus
1902,379,2025-01-07,86.58,Completed,Bank Transfer,Port Gina,Syrian Arab Republic
1903,482,2025-03-10,178.68,Completed,Debit Card,East Jamesmouth,Monaco
1904,377,2026-04-11,168.37,Shipped,PayPal,Moonville,Hungary
1905,146,2026-04-05,53.97,Processing,Bank Transfer,Port Michealfurt,Samoa
1906,3,2026-04-05,75.92,Completed,Bank Transfer,Curtisfurt,Bhutan
1907,203,2025-04-16,244.01,Cancelled,PayPal,Meredithberg,Sri Lanka
1908,341,2025-09-05,85.41,Shipped,Bank Transfer,South Nancyview,Sierra Leone
1909,221,2026-02-06,160.39,Completed,Debit Card,Kristenmouth,Liechtenstein
1910,469,2025-10-07,89.72,Cancelled,Bank Transfer,Lake Markfort,China
1911,418,2026-03-16,243.93,Completed,PayPal,West Gregoryhaven,Botswana
1912,353,2024-06-29,161.42,Completed,Debit Card,South Dorothybury,Liberia
1913,67,2025-11-03,127.07,Processing,Debit Card,North Angela,Israel
1914,379,2025-02-04,132.59,Shipped,PayPal,Port Gina,Syrian Arab Republic
1915,228,2024-11-26,47.82,Completed,Bank Transfer,Brockmouth,Kazakhstan
1916,261,2025-07-27,93.02,Completed,Credit Card,North Heatherville,Tokelau
1917,77,2024-09-10,35.01,Completed,Bank Transfer,Garrettton,Costa Rica
1918,144,2025-10-16,140.53,Shipped,PayPal,Welchberg,Bahrain
1919,184,2024-08-01,69.62,Completed,Credit Card,North Kennethville,Vanuatu
1920,352,2026-02-16,68.1,Completed,Credit Card,Williamsview,Palau
1921,108,2025-05-20,185.95,Completed,Bank Transfer,Wagnerchester,Bolivia
1922,207,2026-02-21,94.0,Completed,Credit Card,South Rose,Micronesia
1923,219,2025-06-30,75.84,Completed,Credit Card,New Mary,Iceland
1924,387,2025-12-12,86.06,Completed,Bank Transfer,Newmanland,French Guiana
1925,364,2026-02-06,94.4,Processing,Debit Card,West Raymond,Guam
1926,63,2025-10-20,84.15,Completed,Bank Transfer,East Javier,Liberia
1927,366,2025-05-08,196.51,Cancelled,Credit Card,Samanthaberg,Russian Federation
1928,86,2024-05-06,21.55,Processing,Credit Card,Finleyfort,Tunisia
1929,55,2024-07-20,38.02,Completed,Debit Card,New Hannahbury,Bosnia and Herzegovina
1930,439,2025-05-03,30.54,Shipped,Debit Card,Mcdonaldside,Vietnam
1931,287,2025-12-21,56.87,Completed,Credit Card,North Bryanbury,Bulgaria
1932,98,2024-06-18,75.65,Shipped,Credit Card,Blankenshipport,Pakistan
1933,295,2024-12-02,209.61,Completed,Bank Transfer,New Louis,Saint Pierre and Miquelon
1934,42,2026-01-18,48.73,Processing,Credit Card,Lake Heather,Lithuania
1935,329,2025-09-16,107.76,Completed,Debit Card,Guerreroberg,Saint Helena
1936,9,2025-06-12,328.11,Shipped,Credit Card,East William,Bermuda
1937,391,2026-02-20,33.26,Completed,PayPal,New James,Saint Martin
1938,22,2025-04-09,149.92,Processing,Credit Card,Rodneyside,Panama
1939,480,2024-08-20,93.13,Shipped,Bank Transfer,West Georgeport,Cook Islands
1940,131,2026-03-09,51.34,Processing,PayPal,West Kyleborough,Guam
1941,464,2025-03-24,163.06,Shipped,Bank Transfer,Dianeside,Netherlands Antilles
1942,304,2024-07-10,172.2,Completed,Credit Card,Costachester,Lithuania
1943,278,2025-04-21,146.85,Completed,PayPal,Anneport,Saint Vincent and the Grenadines
1944,101,2025-09-08,56.54,Completed,Bank Transfer,Lake Michaelstad,Bahamas
1945,298,2025-06-05,252.49,Cancelled,Bank Transfer,North Dylanberg,Singapore
1946,285,2024-10-16,170.82,Cancelled,Bank Transfer,East Lindseyport,Sweden
1947,325,2024-10-18,131.37,Completed,Debit Card,Lake Jeffrey,Costa Rica
1948,16,2024-09-23,37.13,Completed,Credit Card,Andrewside,Denmark
1949,432,2024-08-22,98.52,Completed,Credit Card,Andrewville,Guernsey
1950,130,2025-11-18,100.89,Completed,Bank Transfer,Angelicamouth,Suriname
1951,465,2025-09-06,113.4,Completed,PayPal,Charleneshire,Mayotte
1952,140,2025-10-07,96.61,Shipped,Bank Transfer,Fowlermouth,Bahrain
1953,6,2024-06-20,261.36,Processing,PayPal,East Steven,Faroe Islands
1954,355,2024-07-02,56.27,Shipped,PayPal,Brentbury,Mexico
1955,351,2025-03-15,53.64,Processing,Bank Transfer,New Noah,Guinea-Bissau
1956,133,2025-10-19,55.17,Completed,Credit Card,South Cheryl,Sao Tome and Principe
1957,149,2024-05-04,122.27,Processing,Bank Transfer,North Emilyfurt,Haiti
1958,92,2024-08-14,166.91,Completed,Credit Card,New Julieport,Singapore
1959,450,2026-04-03,141.37,Processing,PayPal,West Timothyport,Congo
1960,269,2026-04-03,81.68,Cancelled,Debit Card,Hendersonfurt,Belize
1961,299,2024-12-21,40.53,Completed,Bank Transfer,West Kevinberg,Cayman Islands
1962,67,2026-03-14,107.56,Processing,Bank Transfer,North Angela,Israel
1963,223,2025-02-03,116.71,Completed,Bank Transfer,Stewartville,Bermuda
1964,248,2025-11-28,40.85,Cancelled,PayPal,West Kimberlystad,Mauritius
1965,430,2024-11-15,87.76,Shipped,Bank Transfer,Taylorhaven,Martinique
1966,488,2024-09-30,134.76,Completed,Debit Card,Turnerview,Canada
1967,76,2025-10-22,36.5,Completed,Debit Card,Port Richardhaven,Sweden
1968,424,2024-10-29,119.48,Cancelled,Debit Card,Austinside,Armenia
1969,308,2025-09-11,267.74,Shipped,Debit Card,Donnaport,Dominica
1970,465,2025-04-16,129.49,Cancelled,Credit Card,Charleneshire,Mayotte
1971,169,2026-03-10,183.38,Processing,PayPal,Angelaland,Hungary
1972,472,2025-09-14,89.48,Processing,PayPal,Lake Jessicafurt,Kiribati
1973,372,2024-07-16,96.7,Completed,Bank Transfer,West Shane,Pitcairn Islands
1974,263,2025-09-10,90.84,Completed,PayPal,New Debramouth,Guernsey
1975,349,2024-07-26,39.95,Cancelled,Debit Card,North Richard,Korea
1976,24,2026-03-29,49.46,Completed,PayPal,New Carlosbury,Iraq
1977,117,2025-06-01,176.43,Completed,Credit Card,South Tracey,Azerbaijan
1978,258,2025-08-17,169.44,Completed,PayPal,North Sarahburgh,Kazakhstan
1979,499,2025-10-27,20.22,Shipped,Bank Transfer,East Adam,Serbia
1980,416,2025-04-29,215.07,Completed,Debit Card,West Kimberlystad,Paraguay
1981,444,2024-06-21,36.5,Completed,PayPal,Justinside,Sudan
1982,101,2025-12-20,123.43,Cancelled,PayPal,Lake Michaelstad,Bahamas
1983,328,2025-10-01,28.09,Completed,Bank Transfer,Vanessamouth,Tokelau
1984,497,2024-12-26,89.89,Processing,Debit Card,Christopherfurt,Saint Lucia
1985,188,2026-02-18,47.13,Completed,Credit Card,West Desireebury,Bahamas
1986,135,2024-10-02,180.2,Shipped,PayPal,Brettfort,Tunisia
1987,277,2026-04-05,128.4,Processing,PayPal,South Caseymouth,Tonga
1988,37,2025-07-03,92.35,Cancelled,Debit Card,West Ryan,Yemen
1989,398,2025-11-28,41.6,Cancelled,Credit Card,Nicholasbury,Maldives
1990,247,2026-03-30,143.88,Completed,Credit Card,Jeffreyport,Chile
1991,8,2025-07-22,25.83,Shipped,PayPal,West Donald,Samoa
1992,303,2024-06-01,136.9,Processing,PayPal,Seanview,Cote d'Ivoire
1993,110,2025-08-25,120.99,Completed,Debit Card,Port Christopherchester,Bhutan
1994,117,2025-01-03,112.12,Completed,Bank Transfer,South Tracey,Azerbaijan
1995,15,2025-01-29,100.54,Completed,Debit Card,Lake Larry,Paraguay
1996,116,2026-03-19,22.54,Completed,Debit Card,Port William,Guatemala
1997,417,2025-10-21,116.34,Processing,Bank Transfer,Jessicaside,United States Virgin Islands
1998,263,2025-11-10,106.98,Shipped,PayPal,New Debramouth,Guernsey
1999,60,2025-11-04,50.41,Completed,Bank Transfer,New Stacyland,Dominican Republic
2000,471,2025-10-27,151.45,Completed,PayPal,Lake Kimberlyfurt,Austria
